SCENARIO,Rainfall (mm/year),Rate increase tariff tot (%/year),Rate increase costs tot (%/year),Rate increase discount tot (%/year),Area (m²),Demand non-potable (m³/year),V ideal (m³),Satis (%),Consumption (m³/year),Vextra  (m³/year),NPV,NPVV,BCR,REL,RH (%),Initial cost,V maxnpv (m³),Satis npv (%),Cons NPV (m³/year),Vextra NPV (m³/year),NPV max,NPVV NPV,BCR NPV,REL NPV,RH NPV (%),V maxBCR (m³),Satis BCR (%),Cons BCR  (m³/year),Vextra BCR  (m³/year),NPV BCR,NPVV BCR,BCR max,REL BCR,RH BCR (%),V maxNPVV (m³),Satis NPVV (%),Cons NPVV (m³/year),Vextra NPVV (m³/year),NPV NPVV,NPVV max,BCR NPVV,rel NPVV,RH NPVV (%),V maxREL (m³),Satis REL (%),Cons REL  (m³/year),Vextra REL  (m³/year),NPV REL,NPVV REL,BCR REL,REL max,RH REL (%),V maxsatis (m³),Satis max (%),Cons satis  (m³/year),Vextra satis  (m³/year),NPV satis,NPVV satis,BCR satis,REL satis,RH satis (%),V maxRH (m³),Satis RH (%),Cons RH  (m³/year),Vextra RH  (m³/year),NPV RH,NPVV RH,BCR RH,REL RH,RH max (%)
372,1459.506666666666666666666650,1.1204828408226353,1.0614648042586257,1.3409897073195722,200,113.0551,5,63.67025098516815846019194813,72.04820333333333333333333333,155.3000633333333333333333333,-2010.064492123391865775146204,-0.9299628115285372444749587806,0.6396887993196625254719035824,63.01094890510949,31.69067633093896471316840184,5578.69,1,38.51843894031207714122369645,43.58682866666666666666666667,183.761438,-828.296330772193507037059758,-0.6334454360870098838857632863,0.7063341307791438848457884809,34.84489051094891,19.17183240748994787439182881,1.75,48.60218117950586293472415527,54.99742466666666666666666667,172.350842,-918.979513352865276619275202,-0.5569833611438468183178535996,0.7435303421384673219619179552,45.58394160583942,24.19082646770417427125021699,1.75,48.60218117950586293472415527,54.99742466666666666666666667,172.350842,-918.979513352865276619275202,-0.5569833611438468183178535996,0.7435303421384673219619179552,45.58394160583942,24.19082646770417427125021699,40,95.08532586077609711747879903,107.5969826666666666666666667,119.751284,-26564.51603178964860607937562,-8.229634751650361832971653102,0.1322236864688243725917053375,94.85401459854015,47.32694215981120301774898071,40,95.08532586077609711747879903,107.5969826666666666666666667,119.751284,-26564.51603178964860607937562,-8.229634751650361832971653102,0.1322236864688243725917053375,94.85401459854015,47.32694215981120301774898071,40,95.08532586077609711747879903,107.5969826666666666666666667,119.751284,-26564.51603178964860607937562,-8.229634751650361832971653102,0.1322236864688243725917053375,94.85401459854015,47.32694215981120301774898071
373,1370.953333333333333333333330,1.0401718791431342,1.0779672481311084,1.3346515229560278,200,113.0551,5,62.38250339600869617205209886,70.58456866666666666666666667,142.574898,-3256.855660534232376134220297,-1.538039509227872675878560679,0.4161970533343432999262873010,61.71183502144356,33.11350406831567727698073930,5578.69,1,36.89583602854910416963954232,41.74690866666666666666666667,171.412558,-1680.615325046016788864747575,-1.341908002869623087991958442,0.4041512174810437757079326742,33.479332055844516,19.58482506993199457557909696,1.75,46.56042506867685234479839161,52.68220,160.4772666666666666666666667,-1960.701832318865588417803672,-1.240584632835420431959816707,0.4528055078522585772962629188,43.68099279131308,24.71492391298908610517571821,1.75,46.56042506867685234479839161,52.68220,160.4772666666666666666666667,-1960.701832318865588417803672,-1.240584632835420431959816707,0.4528055078522585772962629188,43.68099279131308,24.71492391298908610517571821,40,94.45181993548238960818952717,106.870366,106.2891006666666666666666667,-28398.43527360404925927032401,-8.857595838308769105450717745,0.07231551132755210560798780325,94.2604252212793,50.13634518382481722603922197,40,94.45181993548238960818952717,106.870366,106.2891006666666666666666667,-28398.43527360404925927032401,-8.857595838308769105450717745,0.07231551132755210560798780325,94.2604252212793,50.13634518382481722603922197,40,94.45181993548238960818952717,106.870366,106.2891006666666666666666667,-28398.43527360404925927032401,-8.857595838308769105450717745,0.07231551132755210560798780325,94.2604252212793,50.13634518382481722603922197
374,1452.369999999999999999999999,1.1686653500778195,1.1083753640805356,1.5297913350017902,200,113.0551,5,63.87977522185692116010665342,72.258916,153.961884,-2575.932236452567626464423269,-1.188288070661788701832736816,0.5382549959842601710321915595,63.125228185469155,31.94176485981837213907828104,5578.69,1,38.60264163423595236207602117,43.66616866666666666666666667,182.5546313333333333333333333,-1159.215726745408714661516804,-0.8849075933319489267011310831,0.5890092937007067034463199231,34.85761226725082,19.30245524136890448034250903,1.75,48.41853840928852150856459173,54.76962133333333333333333333,171.4511786666666666666666667,-1372.149373022878913982111051,-0.8351036819430988908681828943,0.6170592759460483775680019617,45.25374224169405,24.21069209079506983148027650,1.75,48.41853840928852150856459173,54.76962133333333333333333333,171.4511786666666666666666667,-1372.149373022878913982111051,-0.8351036819430988908681828943,0.6170592759460483775680019617,45.25374224169405,24.21069209079506983148027650,40,95.09406516101209901917996776,107.5675993333333333333333333,118.6532006666666666666666667,-27245.14946265931118247447301,-8.442799266543487231391923974,0.1099896066610334653677124812,94.83388097845929,47.54982713054384624814930074,40,95.09406516101209901917996776,107.5675993333333333333333333,118.6532006666666666666666667,-27245.14946265931118247447301,-8.442799266543487231391923974,0.1099896066610334653677124812,94.83388097845929,47.54982713054384624814930074,40,95.09406516101209901917996776,107.5675993333333333333333333,118.6532006666666666666666667,-27245.14946265931118247447301,-8.442799266543487231391923974,0.1099896066610334653677124812,94.83388097845929,47.54982713054384624814930074
375,1478.063333333333333333333327,1.15009523659545,1.096198212328897,0.9403174414790124,200,113.0551,5,62.04427801074006696584880055,70.20187333333333333333333333,160.2861266666666666666666667,132967.9233627565565979985869,63.13598058910135284993752156,24.83497261234385789459507284,61.36508805547951,30.45792984161142156352319137,5578.69,30,85.70612691164263864315129904,96.97478733333333333333333333,133.5132126666666666666666667,160239.2277303462960364061540,55.07934317661107254964304227,9.032395801436168414266200915,85.35450314809745,42.07368163780037717075653975,1,38.07265907544249131166134452,43.07846066666666666666666667,187.4095393333333333333333333,81201.10650995558959417532050,62.83194683477284076443966444,29.78920579391024044834511140,34.437448672324116,18.69010996957180706443140930,1.75,47.46350404605393808828580318,53.704016,176.783984,102495.4491765141694509138200,63.61749505940993900773567226,29.60452534655270009430530337,44.55698512638014,23.30013536496477040019437021,40,93.80240042257801613771619151,106.1355606666666666666666667,124.3524393333333333333333333,156624.7890674187017178409150,49.19017028273882195658221614,6.116422294382224511292107518,93.63080573044986,46.04819368759617275809008133,40,93.80240042257801613771619151,106.1355606666666666666666667,124.3524393333333333333333333,156624.7890674187017178409150,49.19017028273882195658221614,6.116422294382224511292107518,93.63080573044986,46.04819368759617275809008133,40,93.80240042257801613771619151,106.1355606666666666666666667,124.3524393333333333333333333,156624.7890674187017178409150,49.19017028273882195658221614,6.116422294382224511292107518,93.63080573044986,46.04819368759617275809008133
376,1482.249999999999999999999970,1.069909450212817,1.1149066880574527,0.7545810866132128,200,113.0551,5,63.15038207149818831905867982,71.433848,159.4370853333333333333333333,6029.63236998192571469784866,2.813620591544560087116240590,2.080833021727668272425578166,62.41328952172326,30.94103141033489418618887783,5578.69,5,63.15038207149818831905867982,71.433848,159.4370853333333333333333333,6029.63236998192571469784866,2.813620591544560087116240590,2.080833021727668272425578166,62.41328952172326,30.94103141033489418618887783,5,63.15038207149818831905867982,71.433848,159.4370853333333333333333333,6029.63236998192571469784866,2.813620591544560087116240590,2.080833021727668272425578166,62.41328952172326,30.94103141033489418618887783,5,63.15038207149818831905867982,71.433848,159.4370853333333333333333333,6029.63236998192571469784866,2.813620591544560087116240590,2.080833021727668272425578166,62.41328952172326,30.94103141033489418618887783,40,94.13534966600849296090777286,106.4831286666666666666666667,124.3878046666666666666666667,-64437.19412287868929307662668,-20.17133134288719193001567600,-1.104953491466912972620909484,93.89375684556407,46.12236245128591328372793572,40,94.13534966600849296090777286,106.4831286666666666666666667,124.3878046666666666666666667,-64437.19412287868929307662668,-20.17133134288719193001567600,-1.104953491466912972620909484,93.89375684556407,46.12236245128591328372793572,40,94.13534966600849296090777286,106.4831286666666666666666667,124.3878046666666666666666667,-64437.19412287868929307662668,-20.17133134288719193001567600,-1.104953491466912972620909484,93.89375684556407,46.12236245128591328372793572
377,1407.060000000000000000000004,1.0170756700649422,1.0554270960491254,0.9871416413451365,200,113.0551,5,65.01547900747184416682693309,73.53016533333333333333333333,144.8154346666666666666666667,150.333162563285162513000946,0.06815033525437340805154223235,1.026947753426572396478922641,64.17746941756435,33.67604629236097880302297520,5578.69,5,65.01547900747184416682693309,73.53016533333333333333333333,144.8154346666666666666666667,150.333162563285162513000946,0.06815033525437340805154223235,1.026947753426572396478922641,64.17746941756435,33.67604629236097880302297520,1.75,49.08476838148421324915987010,55.51310533333333333333333333,162.8324946666666666666666667,148.288290793745358497550633,0.08904101106896905863210740760,1.041384434203529636580128498,45.80062077779806,25.42442134548776496221281003,1.75,49.08476838148421324915987010,55.51310533333333333333333333,162.8324946666666666666666667,148.288290793745358497550633,0.08904101106896905863210740760,1.041384434203529636580128498,45.80062077779806,25.42442134548776496221281003,40,95.97312258655002972744230854,108.5421453333333333333333333,109.8034546666666666666666667,-29029.14123235580978567781630,-8.914860104403749880331526983,0.05171239959938123348727593310,95.71845901040716,49.71116676192849012452430154,40,95.97312258655002972744230854,108.5421453333333333333333333,109.8034546666666666666666667,-29029.14123235580978567781630,-8.914860104403749880331526983,0.05171239959938123348727593310,95.71845901040716,49.71116676192849012452430154,40,95.97312258655002972744230854,108.5421453333333333333333333,109.8034546666666666666666667,-29029.14123235580978567781630,-8.914860104403749880331526983,0.05171239959938123348727593310,95.71845901040716,49.71116676192849012452430154
378,1452.933333333333333333333331,1.075102723242326,1.175450576041469,0.848371567867757,200,113.0551,5,62.98830629845632130687381579,71.28302933333333333333333333,155.104704,-91914.42487612789154579986441,-42.98097585346162034873857606,-15.47598717192170411795598329,62.33007937232004,31.48714300185875795390562975,5578.69,1.75,48.29680572315281578487737775,54.65685333333333333333333333,171.73088,-84192.10697015633869839212547,-51.34586780099814179959629672,-22.49641156906453152034698843,45.30608521120335,24.14302777300065727942856739,40,94.49983645945075953794444419,106.9442093333333333333333333,119.443524,-305658.5225846064948238682872,-95.27039830394260736594043895,-8.984869500744523985848382758,94.31621202445032,47.23940107473432011628427453,5,62.98830629845632130687381579,71.28302933333333333333333333,155.104704,-91914.42487612789154579986441,-42.98097585346162034873857606,-15.47598717192170411795598329,62.33007937232004,31.48714300185875795390562975,40,94.49983645945075953794444419,106.9442093333333333333333333,119.443524,-305658.5225846064948238682872,-95.27039830394260736594043895,-8.984869500744523985848382758,94.31621202445032,47.23940107473432011628427453,40,94.49983645945075953794444419,106.9442093333333333333333333,119.443524,-305658.5225846064948238682872,-95.27039830394260736594043895,-8.984869500744523985848382758,94.31621202445032,47.23940107473432011628427453,40,94.49983645945075953794444419,106.9442093333333333333333333,119.443524,-305658.5225846064948238682872,-95.27039830394260736594043895,-8.984869500744523985848382758,94.31621202445032,47.23940107473432011628427453
379,1515.113333333333333333333328,1.0734830044453074,1.1452807701149745,1.5829876970500765,200,113.0551,5,61.61869272447378708926966483,69.720332,166.7591346666666666666666667,-3783.235654431439194700115620,-1.808767278212539777110315357,0.3218415695384688529564977405,60.99096632904462,29.48261554491552754967873180,5578.69,1,38.24473573210144141980670241,43.273162,193.2063046666666666666666667,-1870.299583686630372326899216,-1.440692488712080074270898913,0.3369001738367013506892654542,34.68382151656173,18.29890882703840107893793175,1.75,47.83723749055021041375341055,54.126888,182.3525786666666666666666667,-2256.192276139435829786240320,-1.389446391313830216746890701,0.3703397597840371764304320117,45.03148097454147,22.88862063288370068493614104,1.75,47.83723749055021041375341055,54.126888,182.3525786666666666666666667,-2256.192276139435829786240320,-1.389446391313830216746890701,0.3703397597840371764304320117,45.03148097454147,22.88862063288370068493614104,40,92.66259555116217586198722944,104.845894,131.6335726666666666666666667,-28959.81501771700193670950682,-9.207105118081528284649057349,0.05397706148512170366525774494,92.44456611004654,44.33615124301137350332319198,40,92.66259555116217586198722944,104.845894,131.6335726666666666666666667,-28959.81501771700193670950682,-9.207105118081528284649057349,0.05397706148512170366525774494,92.44456611004654,44.33615124301137350332319198,40,92.66259555116217586198722944,104.845894,131.6335726666666666666666667,-28959.81501771700193670950682,-9.207105118081528284649057349,0.05397706148512170366525774494,92.44456611004654,44.33615124301137350332319198
380,1473.186666666666666666666661,1.0273791066239593,1.1109291640846273,1.542763569041445,200,113.0551,5,62.07922539984855654651786928,70.22859666666666666666666667,159.0802033333333333333333333,-3951.536613525579671795382602,-1.875559150679113039277771226,0.2916730247557079400727800609,61.44930181619056,30.62621088535052587020937124,5578.69,1,37.97503615084398760219888780,42.96016066666666666666666667,186.3486393333333333333333333,-1993.576963794146926205644934,-1.546841641850894789643667638,0.2931931602479855183030040582,34.489367527607925,18.73463236764863217925638557,1.75,47.91733252133219346577358563,54.20761933333333333333333333,175.1011806666666666666666667,-2392.903151002589391574429226,-1.471443301656025127522005071,0.3321863615932759938561926032,45.07620699096468,23.63957219842122645678374896,1.75,47.91733252133219346577358563,54.20761933333333333333333333,175.1011806666666666666666667,-2392.903151002589391574429226,-1.471443301656025127522005071,0.3321863615932759938561926032,45.07620699096468,23.63957219842122645678374896,40,93.54511188476936784276889921,105.8251273333333333333333333,123.4836726666666666666666667,-29169.28754391712948207836234,-9.187889580653258173598594911,0.04713427555390129213060157643,93.28283289221501,46.14961455178926117677705057,40,93.54511188476936784276889921,105.8251273333333333333333333,123.4836726666666666666666667,-29169.28754391712948207836234,-9.187889580653258173598594911,0.04713427555390129213060157643,93.28283289221501,46.14961455178926117677705057,40,93.54511188476936784276889921,105.8251273333333333333333333,123.4836726666666666666666667,-29169.28754391712948207836234,-9.187889580653258173598594911,0.04713427555390129213060157643,93.28283289221501,46.14961455178926117677705057
381,1508.386666666666666666666659,1.150475276446973,1.1308075612860358,1.2461362497043074,200,113.0551,5,64.03967078109777967770472904,72.46623266666666666666666667,162.8041673333333333333333333,-652.070984240699324520379258,-0.2999424514679933016527906059,0.8831139596857507184445847936,63.32116788321168,30.80125364970122321663357000,5578.69,1.75,49.37530134763368759010971764,55.87227466666666666666666667,179.3981253333333333333333333,107.304626861929438824831680,0.06401781414372189680961362208,1.029946675130799493977386541,46.36861313868613,23.74811054287605523970149524,1.75,49.37530134763368759010971764,55.87227466666666666666666667,179.3981253333333333333333333,107.304626861929438824831680,0.06401781414372189680961362208,1.029946675130799493977386541,46.36861313868613,23.74811054287605523970149524,1.75,49.37530134763368759010971764,55.87227466666666666666666667,179.3981253333333333333333333,107.304626861929438824831680,0.06401781414372189680961362208,1.029946675130799493977386541,46.36861313868613,23.74811054287605523970149524,40,94.82044747678651131464628445,107.2972506666666666666666667,127.9731493333333333333333333,-25390.39797171447959986158034,-7.887868457006776489216033202,0.1705783036055764880483291338,94.62591240875912,45.60592861093731581476746189,40,94.82044747678651131464628445,107.2972506666666666666666667,127.9731493333333333333333333,-25390.39797171447959986158034,-7.887868457006776489216033202,0.1705783036055764880483291338,94.62591240875912,45.60592861093731581476746189,40,94.82044747678651131464628445,107.2972506666666666666666667,127.9731493333333333333333333,-25390.39797171447959986158034,-7.887868457006776489216033202,0.1705783036055764880483291338,94.62591240875912,45.60592861093731581476746189
382,1464.313333333333333333333335,1.2232347390132248,1.1158428477584794,0.8709979771283806,200,113.0551,5,63.67273068630055951719437846,72.02471333333333333333333333,156.0424866666666666666666667,1036843.832022864210506617190,479.8555866161791552226551451,186.8579401298269325785475067,62.99744432274553,31.58047861916721621229766198,5578.69,40,95.64367167714631308271057427,108.189298,119.877902,1469669.060983990450692470659,452.8078987948174722089026646,49.00930678824762996848869776,95.43629061701351,47.43746492261929817176691782,1,38.36130223860391641997823941,43.39317266666666666666666667,184.6740273333333333333333333,637686.8737609702485445810240,489.8519241413770241064965565,227.0868038605977041788384579,34.802847754654984,19.02648546861042125595730849,0.5,24.94003792131020486555365789,28.21143466666666666666666667,199.8557653333333333333333333,415981.2019033710062361167551,491.5042509280527742463821231,174.0299080335139995158756936,14.22964585615188,12.36979042434276681025007834,40,95.64367167714631308271057427,108.189298,119.877902,1469669.060983990450692470659,452.8078987948174722089026646,49.00930678824762996848869776,95.43629061701351,47.43746492261929817176691782,40,95.64367167714631308271057427,108.189298,119.877902,1469669.060983990450692470659,452.8078987948174722089026646,49.00930678824762996848869776,95.43629061701351,47.43746492261929817176691782,40,95.64367167714631308271057427,108.189298,119.877902,1469669.060983990450692470659,452.8078987948174722089026646,49.00930678824762996848869776,95.43629061701351,47.43746492261929817176691782
383,1409.469999999999999999999993,1.0553277610331793,1.0963534626285252,0.8041660383124797,200,113.0551,5,62.49281391891624498680210014,70.70293066666666666666666667,148.595736,5745.21869659534243464203050,2.708618837730848250100839997,2.029850860434141785014408490,61.890855995619646,32.24047448228899400513151015,5578.69,5,62.49281391891624498680210014,70.70293066666666666666666667,148.595736,5745.21869659534243464203050,2.708618837730848250100839997,2.029850860434141785014408490,61.890855995619646,32.24047448228899400513151015,5,62.49281391891624498680210014,70.70293066666666666666666667,148.595736,5745.21869659534243464203050,2.708618837730848250100839997,2.029850860434141785014408490,61.890855995619646,32.24047448228899400513151015,5,62.49281391891624498680210014,70.70293066666666666666666667,148.595736,5745.21869659534243464203050,2.708618837730848250100839997,2.029850860434141785014408490,61.890855995619646,32.24047448228899400513151015,40,94.75707495690826210086203746,107.2059726666666666666666667,112.092694,-45731.59719048899678496624060,-14.21923177504339070591404071,-0.4939024966374156678525645389,94.54279978098194,48.88582967520702360251468317,40,94.75707495690826210086203746,107.2059726666666666666666667,112.092694,-45731.59719048899678496624060,-14.21923177504339070591404071,-0.4939024966374156678525645389,94.54279978098194,48.88582967520702360251468317,40,94.75707495690826210086203746,107.2059726666666666666666667,112.092694,-45731.59719048899678496624060,-14.21923177504339070591404071,-0.4939024966374156678525645389,94.54279978098194,48.88582967520702360251468317
384,1372.136666666666666666666673,1.2117567550837212,1.1644542779826201,1.4745905915796675,200,113.0551,5,61.88546492484738921031366698,70.01579,143.0471433333333333333333333,-2063.322617826347530669438851,-0.9823129981710066308706644844,0.6301420910955174905453719689,61.22467603577295,32.86155358166476008340571675,5578.69,1,36.87409382546740418604713103,41.71850066666666666666666667,171.3444326666666666666666667,-944.543119307556864965131500,-0.7546956419922768277219898011,0.6651197574551125440642105767,33.28162073371053,19.58036530051840708097513598,1.75,46.74264126499869957874223661,52.883548,160.1793853333333333333333333,-1027.524933250477616695614048,-0.6476651511420764334846406599,0.7132373853324893135179507511,43.7671107866399,24.82062326498837276247643889,1.75,46.74264126499869957874223661,52.883548,160.1793853333333333333333333,-1027.524933250477616695614048,-0.6476651511420764334846406599,0.7132373853324893135179507511,43.7671107866399,24.82062326498837276247643889,40,93.84442895915164050301277123,106.173426,106.8895073333333333333333333,-26630.93322886200287332591636,-8.360828200979406050036762922,0.1300540527227569011499048790,93.61197298777148,49.83195544102149474458876626,40,93.84442895915164050301277123,106.173426,106.8895073333333333333333333,-26630.93322886200287332591636,-8.360828200979406050036762922,0.1300540527227569011499048790,93.61197298777148,49.83195544102149474458876626,40,93.84442895915164050301277123,106.173426,106.8895073333333333333333333,-26630.93322886200287332591636,-8.360828200979406050036762922,0.1300540527227569011499048790,93.61197298777148,49.83195544102149474458876626
385,1489.356666666666666666666664,1.0675552319385524,1.077995134644509,0.8895111535657046,200,113.0551,5,60.14471569771981916855147919,68.04013666666666666666666667,164.3971966666666666666666667,18645.20655973068596481309420,9.134415593095607619450252035,4.342219510266870172892398430,59.468832709683305,29.27246483640034876783993392,5578.69,5,60.14471569771981916855147919,68.04013666666666666666666667,164.3971966666666666666666667,18645.20655973068596481309420,9.134415593095607619450252035,4.342219510266870172892398430,59.468832709683305,29.27246483640034876783993392,1.75,47.18968664106221412643785787,53.38445266666666666666666667,179.0528806666666666666666667,14419.52128260008390078900343,9.003570991374457412743729938,5.024213419494942746767266997,44.45559916035411,22.96724536505896929925198476,5,60.14471569771981916855147919,68.04013666666666666666666667,164.3971966666666666666666667,18645.20655973068596481309420,9.134415593095607619450252035,4.342219510266870172892398430,59.468832709683305,29.27246483640034876783993392,40,91.59082270798958240928887125,103.6142913333333333333333333,128.823042,-12141.48835660498731577562216,-3.905988964895810130675738817,0.6033770766134845286768098387,91.37537647166195,44.57730169565416915240236795,40,91.59082270798958240928887125,103.6142913333333333333333333,128.823042,-12141.48835660498731577562216,-3.905988964895810130675738817,0.6033770766134845286768098387,91.37537647166195,44.57730169565416915240236795,40,91.59082270798958240928887125,103.6142913333333333333333333,128.823042,-12141.48835660498731577562216,-3.905988964895810130675738817,0.6033770766134845286768098387,91.37537647166195,44.57730169565416915240236795
386,1443.023333333333333333333330,1.2100553476924938,1.1115363935429097,1.2509161348239553,200,113.0551,5,62.37256677250851785745426232,70.57976533333333333333333333,154.2981013333333333333333333,1128.250752998288719069637653,0.5328490149501057749193789957,1.202242955424712382130865428,61.67883211678832,31.38582128135924448470992254,5578.69,1.75,47.66132909211823054796605960,53.932772,170.9450946666666666666666667,1462.130788658159432977668254,0.9036749113372474364799125932,1.408052821273267516647922174,44.8448905109489,23.98313929220246367806169156,1.75,47.66132909211823054796605960,53.932772,170.9450946666666666666666667,1462.130788658159432977668254,0.9036749113372474364799125932,1.408052821273267516647922174,44.8448905109489,23.98313929220246367806169156,1.75,47.66132909211823054796605960,53.932772,170.9450946666666666666666667,1462.130788658159432977668254,0.9036749113372474364799125932,1.408052821273267516647922174,44.8448905109489,23.98313929220246367806169156,40,93.93970879272891462064486391,106.3006213333333333333333333,118.5772453333333333333333333,-22438.76178563566073603244292,-7.036259212845385167153630347,0.2669986549259441347662565929,93.73175182481752,47.27037965497123179159769095,40,93.93970879272891462064486391,106.3006213333333333333333333,118.5772453333333333333333333,-22438.76178563566073603244292,-7.036259212845385167153630347,0.2669986549259441347662565929,93.73175182481752,47.27037965497123179159769095,40,93.93970879272891462064486391,106.3006213333333333333333333,118.5772453333333333333333333,-22438.76178563566073603244292,-7.036259212845385167153630347,0.2669986549259441347662565929,93.73175182481752,47.27037965497123179159769095
387,1519.986666666666666666666655,1.175372118463565,1.0634377631172698,1.2249467769307907,200,113.0551,5,64.54005297002304939394639469,73.02579333333333333333333333,163.9992733333333333333333333,1167.212971627216914741958833,0.5327857086967248351892645571,1.209227071521668512633245230,63.77406697691396,30.80931243277785528169172543,5578.69,1.75,49.23707931309071698428217626,55.71078133333333333333333333,181.3142853333333333333333333,1508.320778757031685179816301,0.9024709057853168655253326077,1.420943566698118627585982407,46.10822155306141,23.50417283572820427431585295,1.75,49.23707931309071698428217626,55.71078133333333333333333333,181.3142853333333333333333333,1508.320778757031685179816301,0.9024709057853168655253326077,1.420943566698118627585982407,46.10822155306141,23.50417283572820427431585295,1.75,49.23707931309071698428217626,55.71078133333333333333333333,181.3142853333333333333333333,1508.320778757031685179816301,0.9024709057853168655253326077,1.420943566698118627585982407,46.10822155306141,23.50417283572820427431585295,40,95.13630443019734509072254632,107.6448466666666666666666667,129.38022,-22455.75747787897234592891609,-6.953656142783293588207974313,0.2664434609542880381910555150,94.94479423305046,45.41496314313872850578954237,40,95.13630443019734509072254632,107.6448466666666666666666667,129.38022,-22455.75747787897234592891609,-6.953656142783293588207974313,0.2664434609542880381910555150,94.94479423305046,45.41496314313872850578954237,40,95.13630443019734509072254632,107.6448466666666666666666667,129.38022,-22455.75747787897234592891609,-6.953656142783293588207974313,0.2664434609542880381910555150,94.94479423305046,45.41496314313872850578954237
388,1458.399999999999999999999977,1.0238079032862002,1.142485998930029,0.9277483845977048,200,113.0551,5,62.82991821725685635091169000,71.09729666666666666666666667,156.0691033333333333333333333,-38243.13617265512365162617232,-17.92995325450729685579051896,-5.855218012231388310091826633,62.14416058394161,31.29745273362023022184031911,5578.69,1,37.99494006982074440583319469,42.994446,184.171954,-33319.70884320860231842234506,-25.83256826801040171438449287,-10.81323748048551068888310219,34.48905109489051,18.92641077201557976883905366,40,94.04990069372994256072552492,106.4253126666666666666666667,120.7410873333333333333333333,-131043.3027161756745862282833,-41.04390187906226575277598379,-3.280758362317198505895801680,93.78649635036497,46.84905543542824408304514517,5,62.82991821725685635091169000,71.09729666666666666666666667,156.0691033333333333333333333,-38243.13617265512365162617232,-17.92995325450729685579051896,-5.855218012231388310091826633,62.14416058394161,31.29745273362023022184031911,40,94.04990069372994256072552492,106.4253126666666666666666667,120.7410873333333333333333333,-131043.3027161756745862282833,-41.04390187906226575277598379,-3.280758362317198505895801680,93.78649635036497,46.84905543542824408304514517,40,94.04990069372994256072552492,106.4253126666666666666666667,120.7410873333333333333333333,-131043.3027161756745862282833,-41.04390187906226575277598379,-3.280758362317198505895801680,93.78649635036497,46.84905543542824408304514517,40,94.04990069372994256072552492,106.4253126666666666666666667,120.7410873333333333333333333,-131043.3027161756745862282833,-41.04390187906226575277598379,-3.280758362317198505895801680,93.78649635036497,46.84905543542824408304514517
389,1421.396666666666666666666667,1.1954394900743983,1.1607543164763605,0.9478478664828379,200,113.0551,5,63.53779140346731820653594143,71.872074,149.1993926666666666666666667,306513.9998579434315577379494,142.1572073820788083179279291,55.94372332177328934888619898,62.869660460021905,32.51078716023053781703171704,5578.69,30,87.11102208631422795498222926,98.53741666666666666666666667,122.53405,372634.5666742561532156589476,126.0551843417369047512946258,19.67924834149356729598393050,86.71047827674334,44.57265252382939815540796460,1.75,48.24602270973926641602834850,54.57447666666666666666666667,166.49699,231883.0079549964408011153948,141.6309247582929583145890572,65.71412566874668683522654249,45.26286966046002,24.68635029637474698981204268,5,63.53779140346731820653594143,71.872074,149.1993926666666666666666667,306513.9998579434315577379494,142.1572073820788083179279291,55.94372332177328934888619898,62.869660460021905,32.51078716023053781703171704,40,94.92096422695424890036616467,107.3717926666666666666666667,113.699674,365202.5910127108119550709448,113.3763290906002047362889160,12.92998049510083120389932974,94.70609711573566,48.56881545394671768284886456,40,94.92096422695424890036616467,107.3717926666666666666666667,113.699674,365202.5910127108119550709448,113.3763290906002047362889160,12.92998049510083120389932974,94.70609711573566,48.56881545394671768284886456,40,94.92096422695424890036616467,107.3717926666666666666666667,113.699674,365202.5910127108119550709448,113.3763290906002047362889160,12.92998049510083120389932974,94.70609711573566,48.56881545394671768284886456
390,1489.499999999999999999999997,1.0258435710471874,1.126601230182051,0.8707012602956941,200,113.0551,5,62.97478682324257929948284644,71.28723533333333333333333333,161.2999646666666666666666667,-31935.99717099130428200742087,-14.93301337967971894978122959,-4.724640940972039005932830265,62.21269609631521,30.64968120916943552067067033,5578.69,1.75,48.65523842512863467864339834,55.07755733333333333333333333,177.5096426666666666666666667,-28593.83191207836420159912359,-17.30519246948833715017277188,-6.979993221704225620633883101,45.877417001094486,23.68039055172998915388866341,40,93.98733334076170368213403354,106.393328,126.193872,-120264.0546945457609189894365,-37.67907159696635642383810524,-2.928635398749770464458724636,93.75228018971178,45.74341494286873912235926999,5,62.97478682324257929948284644,71.28723533333333333333333333,161.2999646666666666666666667,-31935.99717099130428200742087,-14.93301337967971894978122959,-4.724640940972039005932830265,62.21269609631521,30.64968120916943552067067033,40,93.98733334076170368213403354,106.393328,126.193872,-120264.0546945457609189894365,-37.67907159696635642383810524,-2.928635398749770464458724636,93.75228018971178,45.74341494286873912235926999,40,93.98733334076170368213403354,106.393328,126.193872,-120264.0546945457609189894365,-37.67907159696635642383810524,-2.928635398749770464458724636,93.75228018971178,45.74341494286873912235926999,40,93.98733334076170368213403354,106.393328,126.193872,-120264.0546945457609189894365,-37.67907159696635642383810524,-2.928635398749770464458724636,93.75228018971178,45.74341494286873912235926999
